Store,Total_Sales,Total_Customers,Total_Open_Days,Avg_Daily_Sales,Avg_Customers,Promo_Days,Sales_per_Customer,Promo_Usage_Rate,Sales_Rank,Best_Assortment,Best_StoreType,Customer_Productivity,Store_Performance_Index
1006,4970130,675677,780,6371.961538461538,866.2525641025641,351,7.355777982675154,0.45,559,2,2,6371.961538461538,2867.382692307692
1007,5485024,639858,784,6996.2040816326535,816.1454081632653,353,8.57225196840549,0.4502551020408163,423,2,2,6996.2040816326535,3150.076582673886
1008,4179585,561855,784,5331.103316326531,716.6517857142857,353,7.438903275756201,0.4502551020408163,766,2,0,5331.103316326531,2400.3564676827364
1009,2968299,284969,622,4772.184887459807,458.1495176848875,274,10.416217202572911,0.4405144694533762,1050,0,0,4772.184887459807,2102.216493832777
1010,6957339,633057,784,8874.156887755102,807.4706632653061,353,10.990067245129586,0.4502551020408163,160,2,3,8874.156887755102,3995.6344150223863
1011,6137147,734852,779,7878.237483953787,943.3273427471116,350,8.351541534894102,0.4492939666238768,272,2,0,7878.237483953787,3539.6445691705076
1012,3762920,321582,622,6049.710610932476,517.0128617363345,274,11.701276812756934,0.4405144694533762,890,2,3,6049.710610932476,2664.98506012138
1013,3110984,345207,779,3993.560975609756,443.1412066752246,350,9.011937764877306,0.4492939666238768,1030,0,0,3993.560975609756,1794.2828516860266
1014,9509102,1051375,779,12206.806161745828,1349.6469833119384,350,9.044443704672453,0.4492939666238768,36,2,0,12206.806161745828,5484.444360219563
1015,4705183,383638,779,6040.029525032092,492.4749679075738,350,12.264642710054792,0.4492939666238768,632,2,3,6040.029525032092,2713.7488238269993
1016,4213934,389650,779,5409.414634146341,500.19255455712454,350,10.81466444244835,0.4492939666238768,759,2,2,5409.414634146341,2430.417358088857
1017,5539437,781115,769,7203.429128738621,1015.7542262678803,347,7.091704806590579,0.45123537061118335,399,0,2,7203.429128738621,3250.4420125777656
1018,9187204,1063112,782,11748.342710997442,1359.4782608695652,352,8.641802557021274,0.45012787723785164,40,2,2,11748.342710997442,5288.256565564066
1019,5651236,469473,623,9071.00481540931,753.5682182985554,275,12.037403641955981,0.44141252006420545,372,2,3,9071.00481540931,4004.055095084366
1020,7054345,866840,781,9032.451984635083,1109.910371318822,350,8.138001245904665,0.44814340588988477,154,0,0,9032.451984635083,4047.8337959312153
1021,6835866,817747,770,8877.748051948052,1062.009090909091,347,8.359389884646474,0.45064935064935063,179,0,0,8877.748051948052,4000.7513948389274
1022,5706179,641135,779,7325.00513478819,823.0231065468549,350,8.900120879377978,0.4492939666238768,354,2,0,7325.00513478819,3291.080612549251
1023,4799042,491531,780,6152.617948717949,630.1679487179487,352,9.763457442155225,0.4512820512820513,608,0,2,6152.617948717949,2776.5660486522024
1024,4810209,615780,784,6135.470663265306,785.4336734693877,353,7.811570690831141,0.4502551020408163,602,2,2,6135.470663265306,2762.5269695569555
1025,5762189,672559,776,7425.501288659794,866.6997422680413,348,8.567559128641502,0.4484536082474227,332,0,0,7425.501288659794,3329.9928459453718
1026,7397085,919445,779,9495.616174582798,1180.2888318356868,350,8.045163114705067,0.4492939666238768,113,0,2,9495.616174582798,4266.323056616148
1027,8163847,1032892,623,13104.088282504013,1657.9325842696628,275,7.903872815357269,0.44141252006420545,70,2,0,13104.088282504013,5784.308631923923
1028,3686723,425786,779,4732.635430038511,546.5802310654685,350,8.658628982634468,0.4492939666238768,912,0,0,4732.635430038511,2126.3445449466994
1029,4224868,591023,780,5416.497435897436,757.7217948717948,351,7.148398624080619,0.45,758,0,0,5416.497435897436,2437.423846153846
1030,2816323,258896,780,3610.6705128205126,331.9179487179487,351,10.878202057969224,0.45,1071,0,0,3610.6705128205126,1624.8017307692307
1031,3773364,325598,779,4843.85622593068,417.96919127086005,350,11.589026959625059,0.4492939666238768,885,0,3,4843.85622593068,2176.3153775041565
1032,7172255,752136,780,9195.198717948719,964.276923076923,351,9.535848569939478,0.45,143,2,3,9195.198717948719,4137.839423076924
1033,10870270,1018597,784,13865.140306122448,1299.2308673469388,353,10.671806416080157,0.4502551020408163,20,0,0,13865.140306122448,6242.850163343398
1034,5072945,568150,780,6503.775641025641,728.3974358974359,352,8.928883217460179,0.4512820512820513,533,0,0,6503.775641025641,2935.0372123602892
1035,3803794,450423,780,4876.658974358975,577.4653846153847,352,8.444937314479944,0.4512820512820513,878,0,0,4876.658974358975,2200.7486653517426
1036,3884252,367372,779,4986.202824133505,471.594351732991,350,10.57307579238483,0.4492939666238768,853,2,3,4986.202824133505,2240.270845246119
1037,5387026,681679,780,6906.44358974359,873.9474358974359,351,7.902584647612732,0.45,454,2,0,6906.44358974359,3107.8996153846156
1038,3668097,319358,622,5897.262057877813,513.4372990353697,274,11.485846604750781,0.4405144694533762,919,0,3,5897.262057877813,2597.8292666535704
1039,6307879,799824,771,8181.42542153048,1037.385214007782,345,7.886583798435656,0.4474708171206226,246,2,0,8181.42542153048,3660.949118583678
1040,6775360,674734,779,8697.509627727855,866.1540436456996,350,10.041527476012769,0.4492939666238768,188,0,0,8697.509627727855,3907.738600391206
1041,3801487,408015,622,6111.715434083601,655.9726688102894,274,9.317027560261264,0.4405144694533762,879,0,2,6111.715434083601,2692.2990818953485
1042,3218244,426002,779,4131.250320924262,546.8575096277278,350,7.554527913014493,0.4492939666238768,1018,0,0,4131.250320924262,1856.1458438042257
1043,6858406,941445,780,8792.828205128206,1206.9807692307693,351,7.284977879748684,0.45,173,0,2,8792.828205128206,3956.7726923076925
1044,5145309,695225,777,6622.019305019305,894.7554697554698,348,7.400926318817649,0.44787644787644787,512,0,2,6622.019305019305,2965.84648410131
1045,6654188,808163,883,7535.886749716874,915.246885617214,354,8.233720177736423,0.40090600226500567,196,2,0,7535.886749716874,3021.1822303508193
1046,6784716,533570,780,8698.353846153846,684.0641025641025,351,12.715699908165751,0.45,186,2,3,8698.353846153846,3914.259230769231
1047,3791124,407902,776,4885.469072164949,525.6469072164948,348,9.294203019352688,0.4484536082474227,882,0,0,4885.469072164949,2190.9062333935594
1048,5392653,416229,783,6887.168582375479,531.5823754789272,353,12.955976157355686,0.4508301404853129,453,2,3,6887.168582375479,3104.9431795383703
1049,2478906,395752,622,3985.379421221865,636.2572347266881,274,6.263786411692171,0.4405144694533762,1100,0,0,3985.379421221865,1755.6173013099533
1050,5771211,404342,781,7389.514724711908,517.7234314980794,350,14.27309307467441,0.44814340588988477,331,2,3,7389.514724711908,3311.5622966058486
1051,5737921,770860,766,7490.758485639687,1006.3446475195823,343,7.443531899436993,0.44778067885117495,339,0,2,7490.758485639687,3354.216919809938
1052,5662859,588984,779,7269.395378690629,756.0770218228498,350,9.614622808089862,0.4492939666238768,365,2,0,7269.395378690629,3266.0954846491913
1053,7002929,791662,784,8932.307397959185,1009.7729591836735,353,8.845857196631895,0.4502551020408163,159,0,0,8932.307397959185,4021.816978928051
1054,4730838,483709,784,6034.232142857143,616.9757653061224,353,9.780339005476433,0.4502551020408163,623,2,0,6034.232142857143,2716.9438092201167
1055,6197127,775488,783,7914.593869731801,990.4061302681993,352,7.991260986630354,0.4495530012771392,265,0,2,7914.593869731801,3558.0294280275784
1056,2415557,230408,623,3877.298555377207,369.8362760834671,275,10.483824346376862,0.44141252006420545,1104,2,3,3877.298555377207,1711.4881263703562
1057,5036413,502083,784,6423.996173469388,640.4119897959183,353,10.031036701103204,0.4502551020408163,547,2,3,6423.996173469388,2892.4370525952727
1058,5658141,546009,779,7263.338896020539,700.9101412066752,350,10.36272479025071,0.4492939666238768,368,2,0,7263.338896020539,3263.3743435265583
1059,6604849,904541,784,8424.552295918367,1153.751275510204,353,7.301879074580367,0.4502551020408163,208,0,2,8424.552295918367,3793.197653646918
1060,5707977,660675,779,7327.31322207959,848.1065468549423,350,8.639614031104552,0.4492939666238768,353,2,0,7327.31322207959,3292.117622243718
1061,5732970,431026,777,7378.339768339768,554.7310167310168,348,13.300752158802485,0.44787644787644787,342,2,3,7378.339768339768,3304.5846066695485
1062,4990259,461502,779,6405.9807445442875,592.428754813864,350,10.813082066816612,0.4492939666238768,558,0,3,6405.9807445442875,2878.1684988324782
1063,3348689,416261,784,4271.286989795918,530.9451530612245,353,8.044685906198275,0.4502551020408163,988,2,0,4271.286989795918,1923.1687594361722
1064,7365896,831862,779,9455.578947368422,1067.8587933247754,350,8.854709074341658,0.4492939666238768,118,2,0,9455.578947368422,4248.334571988379
1065,2611257,301834,622,4198.162379421222,485.2636655948553,274,8.651301708886342,0.4405144694533762,1088,0,0,4198.162379421222,1849.351273249863
1066,8626583,877097,779,11073.919127086008,1125.9268292682927,350,9.835380807367942,0.4492939666238768,49,0,0,11073.919127086008,4975.4450506804915
1067,3580348,305012,622,5756.186495176848,490.37299035369773,274,11.738384063577826,0.4405144694533762,937,2,3,5756.186495176848,2535.6834399975182
1068,3451074,240516,777,4441.53667953668,309.5444015444015,348,14.348625455271167,0.44787644787644787,970,2,3,4441.53667953668,1989.2596711438412
1069,4930721,621457,782,6305.269820971867,794.7020460358057,353,7.934130599542687,0.4514066496163683,566,2,0,6305.269820971867,2846.240724812109
1070,5515214,680475,784,7034.711734693878,867.952806122449,353,8.104947279473897,0.4502551020408163,408,2,2,7034.711734693878,3167.4148499323196
1071,4725345,571238,784,6027.225765306122,728.6198979591836,353,8.27211249951859,0.4502551020408163,624,0,0,6027.225765306122,2713.7891519809455
1072,5314269,500175,779,6821.911424903723,642.0731707317074,350,10.624819313240366,0.4492939666238768,474,2,0,6821.911424903723,3065.043644051737
1073,5668621,715327,779,7276.792041078305,918.2631578947369,350,7.924517039060458,0.4492939666238768,363,2,0,7276.792041078305,3269.418760433128
1074,4014070,433374,780,5146.24358974359,555.6076923076923,352,9.262369223811303,0.4512820512820513,819,2,2,5146.24358974359,2322.4073635765944
1075,9004545,856724,784,11485.389030612245,1092.7602040816328,353,10.510438600996354,0.4502551020408163,43,2,0,11485.389030612245,5171.355009956788
1076,2820000,424905,779,3620.02567394095,545.4492939666238,350,6.636777632647298,0.4492939666238768,1070,2,0,3620.02567394095,1626.4556943252023
1077,3497529,386337,779,4489.767650834403,495.93966623876764,350,9.053052128064358,0.4492939666238768,963,0,0,4489.767650834403,2017.225517062954
1078,5289878,406860,777,6808.079794079794,523.6293436293437,348,13.001715577840043,0.44787644787644787,478,2,3,6808.079794079794,3049.1785950318767
1079,6783229,538364,781,8685.312419974392,689.3265044814341,350,12.599707632754047,0.44814340588988477,187,0,0,8685.312419974392,3892.2654891050415
1080,6338656,523432,622,10190.765273311898,841.5305466237942,274,12.109798407434013,0.4405144694533762,241,0,0,10190.765273311898,4489.179557696881
1081,4485164,709444,757,5924.919418758256,937.1783355350066,286,6.322083208822684,0.37780713342140027,688,0,1,5924.919418758256,2238.476821353846
1082,5494934,807063,780,7044.78717948718,1034.696153846154,352,6.808556457178684,0.4512820512820513,418,0,2,7044.78717948718,3179.186009204471
1083,4019314,281668,781,5146.368758002561,360.65044814340587,350,14.269686297342972,0.44814340588988477,818,2,3,5146.368758002561,2306.3112231765635
1084,4904211,631824,782,6271.369565217391,807.9590792838875,351,7.761989098229887,0.44884910485933505,576,0,0,6271.369565217391,2814.8986155899033
1085,5932711,596091,784,7567.2334183673465,760.3201530612245,353,9.95269346458846,0.4502551020408163,310,0,2,7567.2334183673465,3407.1854549536647
1086,5996057,655364,781,7677.409731113957,839.134443021767,350,9.149201054681063,0.44814340588988477,295,0,0,7677.409731113957,3440.580545313553
1087,4925247,482537,784,6282.202806122449,615.4808673469388,353,10.206983091452054,0.4502551020408163,570,2,3,6282.202806122449,2828.593865511766
1088,3960984,377930,779,5084.703465982028,485.14762516046216,350,10.480734527558013,0.4492939666238768,834,0,0,5084.703465982028,2284.52658933724
1089,7915233,781006,779,10160.761232349165,1002.5750962772786,350,10.134663498103727,0.4492939666238768,85,0,3,10160.761232349165,4565.168718000266
1090,5033396,612815,780,6453.071794871795,785.6602564102565,352,8.213565268474172,0.4512820512820513,549,0,0,6453.071794871795,2912.155476660092
1091,6488655,546598,784,8276.345663265307,697.1913265306123,353,11.870981964807775,0.4502551020408163,225,2,0,8276.345663265307,3726.4668611385882
1092,7439455,724644,622,11960.538585209004,1165.022508038585,274,10.26635837735495,0.4405144694533762,110,0,0,11960.538585209004,5268.790309239979
1093,6504285,678171,780,8338.826923076924,869.45,352,9.590921758671486,0.4512820512820513,224,2,2,8338.826923076924,3763.1629191321504
1094,2845473,232530,622,4574.715434083601,373.84244372990355,274,12.23701457876403,0.4405144694533762,1063,0,3,4574.715434083601,2015.2283423455092
1095,3739067,530065,782,4781.415601023018,677.8324808184143,353,7.053978285681945,0.4514066496163683,897,0,0,4781.415601023018,2158.3627968812343
1096,4250632,493156,779,5456.523748395379,633.0629011553274,350,8.619244214812351,0.4492939666238768,750,2,0,5456.523748395379,2451.5831988939444
1097,9179413,2280508,942,9744.599787685775,2420.9214437367305,360,4.025161499104586,0.3821656050955414,41,1,1,9744.599787685775,3724.0508742748184
1098,4102408,553080,780,5259.497435897436,709.0769230769231,352,7.417386273233529,0.4512820512820513,791,0,0,5259.497435897436,2373.516791584484
1099,6914599,875095,893,7743.111982082867,979.94960806271,354,7.901540975551226,0.3964165733482643,164,2,0,7743.111982082867,3069.497918989177
1100,4167374,514503,771,5405.1543450064855,667.3190661478599,348,8.099805054586659,0.45136186770428016,769,0,0,5405.1543450064855,2439.6805603920325
1101,7818257,774945,784,9972.266581632653,988.4502551020408,353,10.08878952699869,0.4502551020408163,87,2,3,9972.266581632653,4490.063907291233
1102,4353993,439429,622,6999.988745980708,706.4774919614148,274,9.908296903481563,0.4405144694533762,717,0,0,6999.988745980708,3083.5963286152955
1103,3920264,301204,781,5019.544174135724,385.66453265044817,350,13.015311881648318,0.44814340588988477,844,2,3,5019.544174135724,2249.475622211912
1104,3397012,268215,622,5461.434083601286,431.2138263665595,274,12.665257349514382,0.4405144694533762,980,0,3,5461.434083601286,2405.8407377922063
1105,3555802,397318,779,4564.572528883184,510.0359435173299,350,8.949511474436093,0.4492939666238768,945,2,2,4564.572528883184,2050.834897444306
1106,3836971,437169,784,4894.095663265306,557.6135204081633,353,8.776859749890775,0.4502551020408163,870,2,0,4894.095663265306,2203.591542261037
1107,3882362,416495,623,6231.720706260032,668.5313001605136,275,9.321509261815867,0.44141252006420545,856,0,0,6231.720706260032,2750.7595412865307
1108,4482599,460408,780,5746.921794871795,590.2666666666667,352,9.736144897569112,0.4512820512820513,691,0,0,5746.921794871795,2593.482656147272
1109,3064721,281354,622,4927.204180064308,452.3376205787781,274,10.892757877975788,0.4405144694533762,1035,0,2,4927.204180064308,2170.504735269486
1110,3548486,422958,783,4531.910600255428,540.176245210728,353,8.389688810709337,0.4508301404853129,947,2,2,4531.910600255428,2043.1218925800333
1111,4091076,351883,779,5251.702182284981,451.7111681643132,350,11.626239403438074,0.4492939666238768,795,0,0,5251.702182284981,2359.558105006089
1112,7974294,653276,779,10236.577663671373,838.6084724005135,350,12.206623234283825,0.4492939666238768,80,2,2,10236.577663671373,4599.232583164288
1113,5196242,562151,784,6627.859693877551,717.0293367346939,353,9.243498632929587,0.4502551020408163,500,2,0,6627.859693877551,2984.2276427790503
1114,16202585,2509542,784,20666.5625,3200.9464285714284,353,6.456391245892677,0.4502551020408163,4,2,0,20666.5625,9305.225207270409
1115,4922229,337884,781,6302.469910371319,432.62996158770807,350,14.567807294811237,0.44814340588988477,572,2,3,6302.469910371319,2824.41033115232
